tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners
Serie A,Goias,2.0,0.0,Botafogo RJ,2.0,5.0,88.0,105.0,11.0,11.0,20:00:00,2021-02-13,2.0,-2.0,WON,LOST,7.0
Serie A,Corinthians,3.0,3.0,Athletico Paranaense,3.0,2.0,106.0,102.0,18.0,11.0,00:30:00,2021-02-11,0.0,0.0,DRAW,DRAW,5.0
Serie A,Fluminense,0.0,0.0,Atletico Mineiro,6.0,6.0,82.0,159.0,10.0,8.0,00:30:00,2021-02-11,0.0,0.0,DRAW,DRAW,12.0
Serie A,Sao Paulo,1.0,1.0,Ceara,8.0,4.0,101.0,83.0,17.0,8.0,00:00:00,2021-02-11,0.0,0.0,DRAW,DRAW,12.0
Serie A,Fortaleza FC,3.0,0.0,Vasco Da Gama RJ,5.0,7.0,97.0,122.0,17.0,15.0,22:15:00,2021-02-10,3.0,-3.0,WON,LOST,12.0
Serie A,Internacional,1.0,2.0,Sport Recife,7.0,3.0,138.0,83.0,17.0,7.0,22:00:00,2021-02-10,-1.0,1.0,LOST,WON,10.0
Serie A,Botafogo RJ,2.0,5.0,Gremio,5.0,2.0,113.0,100.0,19.0,14.0,23:00:00,2021-02-08,-3.0,3.0,LOST,WON,7.0
Serie A,Bragantino,1.0,1.0,Flamengo,5.0,4.0,102.0,109.0,12.0,17.0,23:30:00,2021-02-07,0.0,0.0,DRAW,DRAW,9.0
Serie A,Atletico Goianiense,1.0,1.0,Santos,0.0,10.0,69.0,126.0,7.0,19.0,00:00:00,2021-02-07,0.0,0.0,DRAW,DRAW,10.0
Serie A,EC Bahia,3.0,3.0,Goias,8.0,1.0,32.0,32.0,4.0,5.0,22:00:00,2021-02-06,0.0,0.0,DRAW,DRAW,9.0
Serie A,Botafogo RJ,0.0,1.0,Sport Recife,10.0,8.0,170.0,65.0,26.0,11.0,23:00:00,2021-02-05,-1.0,1.0,LOST,WON,18.0
Serie A,Athletico Paranaense,0.0,0.0,Internacional,3.0,2.0,124.0,88.0,15.0,6.0,00:00:00,2021-02-05,0.0,0.0,DRAW,DRAW,5.0
Serie A,Flamengo,2.0,0.0,Vasco Da Gama RJ,7.0,5.0,145.0,76.0,18.0,8.0,00:00:00,2021-02-05,2.0,-2.0,WON,LOST,12.0
Serie A,Fortaleza FC,3.0,1.0,Coritiba,4.0,4.0,97.0,71.0,16.0,5.0,21:30:00,2021-02-04,2.0,-2.0,WON,LOST,8.0
Serie A,EC Bahia,0.0,1.0,Fluminense,4.0,1.0,142.0,119.0,12.0,14.0,00:30:00,2021-02-04,-1.0,1.0,LOST,WON,5.0
Serie A,Corinthians,2.0,1.0,Ceara,8.0,3.0,106.0,135.0,18.0,7.0,00:30:00,2021-02-04,1.0,-1.0,WON,LOST,11.0
Serie A,Goias,1.0,0.0,Atletico Mineiro,1.0,8.0,57.0,174.0,3.0,21.0,00:30:00,2021-02-04,1.0,-1.0,WON,LOST,9.0
Serie A,Bragantino,2.0,0.0,Atletico Goianiense,8.0,3.0,126.0,100.0,20.0,7.0,22:15:00,2021-02-03,2.0,-2.0,WON,LOST,11.0
Serie A,Gremio,3.0,3.0,Santos,5.0,3.0,148.0,68.0,17.0,9.0,19:00:00,2021-02-03,0.0,0.0,DRAW,DRAW,8.0
Serie A,Sport Recife,0.0,3.0,Flamengo,2.0,6.0,87.0,115.0,9.0,22.0,23:00:00,2021-02-01,-3.0,3.0,LOST,WON,8.0
Serie A,Fluminense,3.0,0.0,Goias,7.0,2.0,92.0,142.0,18.0,12.0,23:30:00,2021-01-31,3.0,-3.0,WON,LOST,9.0
Serie A,Internacional,2.0,1.0,Bragantino,3.0,7.0,111.0,124.0,10.0,15.0,21:15:00,2021-01-31,1.0,-1.0,WON,LOST,10.0
Serie A,Atletico Mineiro,2.0,0.0,Fortaleza FC,5.0,1.0,133.0,89.0,13.0,4.0,20:00:00,2021-01-31,2.0,-2.0,WON,LOST,6.0
Serie A,Atletico Goianiense,2.0,1.0,Sao Paulo,8.0,5.0,101.0,106.0,11.0,13.0,19:00:00,2021-01-31,1.0,-1.0,WON,LOST,13.0
Serie A,Coritiba,1.0,1.0,Gremio,2.0,3.0,88.0,115.0,8.0,20.0,19:00:00,2021-01-31,0.0,0.0,DRAW,DRAW,5.0
Serie A,Vasco Da Gama RJ,0.0,0.0,EC Bahia,6.0,6.0,109.0,91.0,9.0,9.0,19:00:00,2021-01-31,0.0,0.0,DRAW,DRAW,12.0
Serie A,Ceara,0.0,2.0,Athletico Paranaense,4.0,4.0,84.0,112.0,9.0,11.0,19:00:00,2021-01-31,-2.0,2.0,LOST,WON,8.0
Serie A,Gremio,2.0,4.0,Flamengo,2.0,5.0,109.0,116.0,7.0,16.0,22:41:19,2021-01-28,-2.0,2.0,LOST,WON,7.0
Serie A,EC Bahia,2.0,1.0,Corinthians,3.0,10.0,80.0,134.0,6.0,17.0,21:50:29,2021-01-28,1.0,-1.0,WON,LOST,13.0
Serie A,Palmeiras,1.0,1.0,Vasco Da Gama RJ,6.0,3.0,103.0,99.0,14.0,13.0,23:00:00,2021-01-26,0.0,0.0,DRAW,DRAW,9.0
Serie A,Atletico Mineiro,2.0,0.0,Santos,4.0,2.0,133.0,96.0,11.0,5.0,23:00:00,2021-01-26,2.0,-2.0,WON,LOST,6.0
Serie A,Corinthians,0.0,2.0,Bragantino,8.0,3.0,139.0,120.0,13.0,15.0,23:00:00,2021-01-25,-2.0,2.0,LOST,WON,11.0
Serie A,Fluminense,2.0,0.0,Botafogo RJ,2.0,1.0,132.0,108.0,12.0,6.0,23:30:00,2021-01-24,2.0,-2.0,WON,LOST,3.0
Serie A,Sport Recife,2.0,0.0,EC Bahia,10.0,3.0,130.0,94.0,19.0,9.0,21:15:00,2021-01-24,2.0,-2.0,WON,LOST,13.0
Serie A,Atletico Goianiense,2.0,0.0,Fortaleza FC,5.0,5.0,89.0,95.0,7.0,11.0,21:15:00,2021-01-24,2.0,-2.0,WON,LOST,10.0
Serie A,Santos,3.0,4.0,Goias,11.0,3.0,107.0,77.0,20.0,16.0,21:15:00,2021-01-24,-1.0,1.0,LOST,WON,14.0
Serie A,Athletico Paranaense,2.0,1.0,Flamengo,3.0,3.0,69.0,150.0,11.0,12.0,19:00:00,2021-01-24,1.0,-1.0,WON,LOST,6.0
Serie A,Ceara,2.0,1.0,Palmeiras,2.0,7.0,86.0,92.0,8.0,14.0,19:00:00,2021-01-24,1.0,-1.0,WON,LOST,9.0
Serie A,Internacional,2.0,1.0,Gremio,6.0,1.0,100.0,118.0,17.0,9.0,19:00:00,2021-01-24,1.0,-1.0,WON,LOST,7.0
Serie A,Vasco Da Gama RJ,3.0,2.0,Atletico Mineiro,2.0,9.0,61.0,156.0,5.0,16.0,00:00:00,2021-01-24,1.0,-1.0,WON,LOST,11.0
Serie A,Sao Paulo,1.0,1.0,Coritiba,7.0,2.0,158.0,76.0,20.0,10.0,22:00:00,2021-01-23,0.0,0.0,DRAW,DRAW,9.0
Serie A,Corinthians,3.0,0.0,Sport Recife,6.0,5.0,118.0,105.0,19.0,13.0,00:00:00,2021-01-22,3.0,-3.0,WON,LOST,11.0
Serie A,Flamengo,2.0,0.0,Palmeiras,4.0,1.0,115.0,93.0,16.0,6.0,22:00:00,2021-01-21,2.0,-2.0,WON,LOST,5.0
Serie A,Fortaleza FC,2.0,0.0,Santos,7.0,5.0,101.0,70.0,11.0,11.0,22:00:00,2021-01-21,2.0,-2.0,WON,LOST,12.0
Serie A,Goias,0.0,4.0,Ceara,6.0,1.0,158.0,78.0,16.0,12.0,22:00:00,2021-01-21,-4.0,4.0,LOST,WON,7.0
Serie A,Bragantino,4.0,1.0,Vasco Da Gama RJ,3.0,3.0,127.0,106.0,20.0,8.0,00:30:00,2021-01-21,3.0,-3.0,WON,LOST,6.0
Serie A,Sao Paulo,1.0,5.0,Internacional,7.0,2.0,125.0,94.0,11.0,19.0,00:30:00,2021-01-21,-4.0,4.0,LOST,WON,9.0
Serie A,Coritiba,3.0,3.0,Fluminense,2.0,12.0,71.0,139.0,8.0,19.0,23:30:00,2021-01-20,0.0,0.0,DRAW,DRAW,14.0
Serie A,Gremio,1.0,1.0,Atletico Mineiro,3.0,1.0,130.0,105.0,8.0,10.0,22:15:00,2021-01-20,0.0,0.0,DRAW,DRAW,4.0
Serie A,EC Bahia,1.0,0.0,Athletico Paranaense,9.0,4.0,85.0,146.0,11.0,11.0,21:00:00,2021-01-20,1.0,-1.0,WON,LOST,13.0
Serie A,Botafogo RJ,1.0,3.0,Atletico Goianiense,3.0,6.0,113.0,113.0,16.0,12.0,20:00:00,2021-01-20,-2.0,2.0,LOST,WON,9.0
Serie A,Goias,0.0,3.0,Flamengo,4.0,5.0,99.0,125.0,10.0,14.0,23:00:00,2021-01-18,-3.0,3.0,LOST,WON,9.0
Serie A,Palmeiras,4.0,0.0,Corinthians,7.0,7.0,113.0,78.0,19.0,10.0,22:00:00,2021-01-18,4.0,-4.0,WON,LOST,14.0
Serie A,Ceara,1.0,2.0,Bragantino,6.0,9.0,74.0,138.0,13.0,16.0,23:30:00,2021-01-17,-1.0,1.0,LOST,WON,15.0
Serie A,Internacional,4.0,2.0,Fortaleza FC,6.0,1.0,100.0,93.0,12.0,11.0,23:30:00,2021-01-17,2.0,-2.0,WON,LOST,7.0
Serie A,Atletico Mineiro,3.0,1.0,Atletico Goianiense,10.0,9.0,111.0,87.0,22.0,13.0,21:15:00,2021-01-17,2.0,-2.0,WON,LOST,19.0
Serie A,Santos,2.0,1.0,Botafogo RJ,15.0,6.0,68.0,55.0,16.0,5.0,19:00:00,2021-01-17,1.0,-1.0,WON,LOST,21.0
Serie A,Athletico Paranaense,1.0,1.0,Sao Paulo,1.0,3.0,47.0,92.0,8.0,5.0,19:00:00,2021-01-17,0.0,0.0,DRAW,DRAW,4.0
Serie A,Vasco Da Gama RJ,0.0,1.0,Coritiba,10.0,2.0,124.0,90.0,10.0,14.0,00:00:00,2021-01-17,-1.0,1.0,LOST,WON,12.0
Serie A,Fluminense,1.0,0.0,Sport Recife,5.0,4.0,109.0,90.0,12.0,10.0,22:00:00,2021-01-16,1.0,-1.0,WON,LOST,9.0
Serie A,Palmeiras,1.0,1.0,Gremio,3.0,7.0,107.0,88.0,15.0,15.0,00:30:00,2021-01-16,0.0,0.0,DRAW,DRAW,10.0
Serie A,Corinthians,5.0,0.0,Fluminense,3.0,3.0,112.0,112.0,16.0,14.0,00:30:00,2021-01-14,5.0,-5.0,WON,LOST,6.0
Serie A,Bragantino,2.0,2.0,Atletico Mineiro,6.0,6.0,84.0,121.0,11.0,19.0,23:00:00,2021-01-11,0.0,0.0,DRAW,DRAW,12.0
Serie A,Vasco Da Gama RJ,3.0,0.0,Botafogo RJ,6.0,3.0,118.0,108.0,17.0,16.0,23:30:00,2021-01-10,3.0,-3.0,WON,LOST,9.0
Serie A,Atletico Goianiense,1.0,1.0,EC Bahia,6.0,6.0,89.0,107.0,15.0,18.0,21:15:00,2021-01-10,0.0,0.0,DRAW,DRAW,12.0
Serie A,Internacional,1.0,0.0,Goias,6.0,2.0,117.0,127.0,11.0,13.0,21:15:00,2021-01-10,1.0,-1.0,WON,LOST,8.0
Serie A,Sao Paulo,0.0,1.0,Santos,8.0,3.0,138.0,63.0,24.0,8.0,19:00:00,2021-01-10,-1.0,1.0,LOST,WON,11.0
Serie A,Flamengo,0.0,2.0,Ceara,6.0,1.0,163.0,75.0,21.0,8.0,19:00:00,2021-01-10,-2.0,2.0,LOST,WON,7.0
Serie A,Fortaleza FC,0.0,0.0,Gremio,4.0,5.0,123.0,100.0,14.0,13.0,00:00:00,2021-01-10,0.0,0.0,DRAW,DRAW,9.0
Serie A,Sport Recife,0.0,1.0,Palmeiras,7.0,6.0,127.0,103.0,11.0,12.0,22:00:00,2021-01-09,-1.0,1.0,LOST,WON,13.0
Serie A,Coritiba,0.0,0.0,Athletico Paranaense,3.0,2.0,84.0,121.0,13.0,4.0,22:00:00,2021-01-09,0.0,0.0,DRAW,DRAW,5.0
Serie A,Atletico Goianiense,0.0,0.0,Vasco Da Gama RJ,3.0,4.0,85.0,106.0,8.0,16.0,00:00:00,2021-01-08,0.0,0.0,DRAW,DRAW,7.0
Serie A,Ceara,0.0,2.0,Internacional,7.0,4.0,107.0,85.0,20.0,8.0,22:00:00,2021-01-07,-2.0,2.0,LOST,WON,11.0
Serie A,Bragantino,4.0,2.0,Sao Paulo,4.0,5.0,102.0,88.0,25.0,12.0,00:30:00,2021-01-07,2.0,-2.0,WON,LOST,9.0
Serie A,Flamengo,1.0,2.0,Fluminense,11.0,4.0,168.0,68.0,19.0,11.0,00:30:00,2021-01-07,-1.0,1.0,LOST,WON,15.0
Serie A,Coritiba,1.0,2.0,Goias,6.0,4.0,124.0,111.0,17.0,9.0,23:30:00,2021-01-06,-1.0,1.0,LOST,WON,10.0
Serie A,Sport Recife,1.0,0.0,Fortaleza FC,4.0,8.0,79.0,139.0,6.0,19.0,23:30:00,2021-01-06,1.0,-1.0,WON,LOST,12.0
Serie A,Botafogo RJ,0.0,2.0,Athletico Paranaense,3.0,3.0,150.0,63.0,25.0,8.0,22:15:00,2021-01-06,-2.0,2.0,LOST,WON,6.0
Serie A,Gremio,2.0,1.0,EC Bahia,3.0,10.0,107.0,97.0,11.0,17.0,22:15:00,2021-01-06,1.0,-1.0,WON,LOST,13.0
Serie A,Gremio,2.0,1.0,Atletico Goianiense,5.0,9.0,99.0,111.0,11.0,9.0,23:30:00,2020-12-27,1.0,-1.0,WON,LOST,14.0
Serie A,Santos,1.0,1.0,Ceara,11.0,2.0,120.0,85.0,12.0,11.0,21:15:00,2020-12-27,0.0,0.0,DRAW,DRAW,13.0
Serie A,Athletico Paranaense,3.0,0.0,Vasco Da Gama RJ,6.0,5.0,85.0,100.0,15.0,13.0,21:15:00,2020-12-27,3.0,-3.0,WON,LOST,11.0
Serie A,Palmeiras,1.0,0.0,Bragantino,5.0,8.0,68.0,117.0,6.0,21.0,21:15:00,2020-12-27,1.0,-1.0,WON,LOST,13.0
Serie A,Botafogo RJ,0.0,2.0,Corinthians,2.0,7.0,101.0,117.0,9.0,16.0,19:00:00,2020-12-27,-2.0,2.0,LOST,WON,9.0
Serie A,EC Bahia,1.0,2.0,Internacional,6.0,7.0,103.0,99.0,14.0,15.0,19:00:00,2020-12-27,-1.0,1.0,LOST,WON,13.0
Serie A,Fluminense,1.0,2.0,Sao Paulo,0.0,2.0,89.0,114.0,9.0,13.0,00:00:00,2020-12-27,-1.0,1.0,LOST,WON,2.0
Serie A,Fortaleza FC,0.0,0.0,Flamengo,4.0,4.0,94.0,115.0,11.0,14.0,22:00:00,2020-12-26,0.0,0.0,DRAW,DRAW,8.0
Serie A,Goias,1.0,0.0,Sport Recife,4.0,5.0,100.0,127.0,12.0,20.0,22:00:00,2020-12-26,1.0,-1.0,WON,LOST,9.0
Serie A,Atletico Mineiro,2.0,0.0,Coritiba,13.0,3.0,146.0,52.0,25.0,8.0,20:00:00,2020-12-26,2.0,-2.0,WON,LOST,16.0
Serie A,Corinthians,2.0,1.0,Goias,12.0,4.0,127.0,90.0,22.0,16.0,23:00:00,2020-12-21,1.0,-1.0,WON,LOST,16.0
Serie A,Fortaleza FC,0.0,2.0,Ceara,5.0,1.0,110.0,88.0,11.0,5.0,23:30:00,2020-12-20,-2.0,2.0,LOST,WON,6.0
Serie A,Flamengo,4.0,3.0,EC Bahia,7.0,8.0,93.0,97.0,15.0,17.0,21:15:00,2020-12-20,1.0,-1.0,WON,LOST,15.0
Serie A,Vasco Da Gama RJ,1.0,0.0,Santos,1.0,2.0,95.0,120.0,4.0,19.0,19:00:00,2020-12-20,1.0,-1.0,WON,LOST,3.0
Serie A,Bragantino,0.0,1.0,Athletico Paranaense,17.0,4.0,119.0,44.0,23.0,5.0,19:00:00,2020-12-20,-1.0,1.0,LOST,WON,21.0
Serie A,Sport Recife,1.0,1.0,Gremio,3.0,7.0,78.0,138.0,10.0,12.0,22:00:00,2020-12-19,0.0,0.0,DRAW,DRAW,10.0
Serie A,Atletico Goianiense,2.0,1.0,Fluminense,11.0,6.0,85.0,91.0,12.0,5.0,00:30:00,2020-12-17,1.0,-1.0,WON,LOST,17.0
Serie A,Sao Paulo,3.0,0.0,Atletico Mineiro,5.0,3.0,82.0,103.0,19.0,15.0,00:30:00,2020-12-17,3.0,-3.0,WON,LOST,8.0
Serie A,Vasco Da Gama RJ,1.0,1.0,Fluminense,4.0,2.0,119.0,97.0,20.0,10.0,23:30:00,2020-12-13,0.0,0.0,DRAW,DRAW,6.0
Serie A,Corinthians,1.0,0.0,Sao Paulo,4.0,5.0,105.0,118.0,14.0,17.0,21:15:00,2020-12-13,1.0,-1.0,WON,LOST,9.0
Serie A,Sport Recife,1.0,0.0,Coritiba,7.0,6.0,110.0,99.0,20.0,14.0,21:15:00,2020-12-13,1.0,-1.0,WON,LOST,13.0
Serie A,Flamengo,4.0,1.0,Santos,6.0,4.0,115.0,66.0,12.0,8.0,19:00:00,2020-12-13,3.0,-3.0,WON,LOST,10.0
Serie A,Ceara,1.0,2.0,Atletico Goianiense,2.0,8.0,83.0,112.0,9.0,12.0,00:00:00,2020-12-13,-1.0,1.0,LOST,WON,10.0
Serie A,Goias,0.0,0.0,Gremio,4.0,9.0,84.0,117.0,12.0,16.0,00:00:00,2020-12-13,0.0,0.0,DRAW,DRAW,13.0
Serie A,Internacional,2.0,1.0,Botafogo RJ,4.0,6.0,118.0,109.0,11.0,12.0,22:00:00,2020-12-12,1.0,-1.0,WON,LOST,10.0
Serie A,Palmeiras,3.0,0.0,EC Bahia,8.0,7.0,102.0,80.0,15.0,18.0,22:00:00,2020-12-12,3.0,-3.0,WON,LOST,15.0
Serie A,Athletico Paranaense,0.0,1.0,Atletico Mineiro,5.0,3.0,93.0,99.0,16.0,13.0,20:00:00,2020-12-12,-1.0,1.0,LOST,WON,8.0
Serie A,Bragantino,2.0,1.0,Fortaleza FC,2.0,5.0,122.0,97.0,15.0,13.0,20:00:00,2020-12-12,1.0,-1.0,WON,LOST,7.0
Serie A,Sao Paulo,4.0,0.0,Botafogo RJ,12.0,0.0,145.0,77.0,31.0,8.0,00:30:00,2020-12-10,4.0,-4.0,WON,LOST,12.0
Serie A,Atletico Goianiense,0.0,1.0,Goias,15.0,1.0,123.0,71.0,12.0,11.0,23:00:00,2020-12-07,-1.0,1.0,LOST,WON,16.0
Serie A,Atletico Mineiro,2.0,2.0,Internacional,3.0,4.0,81.0,71.0,12.0,11.0,21:15:00,2020-12-06,0.0,0.0,DRAW,DRAW,7.0
Serie A,Gremio,4.0,0.0,Vasco Da Gama RJ,5.0,3.0,86.0,70.0,24.0,6.0,19:00:00,2020-12-06,4.0,-4.0,WON,LOST,8.0
Serie A,Sao Paulo,1.0,0.0,Sport Recife,11.0,1.0,98.0,80.0,13.0,4.0,19:00:00,2020-12-06,1.0,-1.0,WON,LOST,12.0
Serie A,Coritiba,0.0,0.0,Bragantino,3.0,12.0,91.0,129.0,9.0,22.0,00:00:00,2020-12-06,0.0,0.0,DRAW,DRAW,15.0
Serie A,EC Bahia,0.0,2.0,Ceara,6.0,4.0,115.0,96.0,12.0,12.0,22:00:00,2020-12-05,-2.0,2.0,LOST,WON,10.0
Serie A,Fluminense,3.0,1.0,Athletico Paranaense,14.0,2.0,112.0,62.0,25.0,5.0,22:00:00,2020-12-05,2.0,-2.0,WON,LOST,16.0
Serie A,Botafogo RJ,0.0,1.0,Flamengo,5.0,7.0,83.0,135.0,13.0,14.0,20:00:00,2020-12-05,-1.0,1.0,LOST,WON,12.0
Serie A,Santos,2.0,2.0,Palmeiras,8.0,7.0,96.0,74.0,16.0,11.0,20:00:00,2020-12-05,0.0,0.0,DRAW,DRAW,15.0
Serie A,Goias,0.0,3.0,Sao Paulo,2.0,9.0,64.0,68.0,8.0,15.0,22:00:00,2020-12-03,-3.0,3.0,LOST,WON,11.0
Serie A,Fortaleza FC,0.0,0.0,Corinthians,3.0,4.0,113.0,106.0,15.0,9.0,00:30:00,2020-12-03,0.0,0.0,DRAW,DRAW,7.0
Serie A,Fluminense,0.0,0.0,Bragantino,5.0,5.0,94.0,116.0,8.0,10.0,23:00:00,2020-11-30,0.0,0.0,DRAW,DRAW,10.0
Serie A,Gremio,2.0,1.0,Goias,8.0,1.0,132.0,85.0,28.0,6.0,21:00:00,2020-11-30,1.0,-1.0,WON,LOST,9.0
Serie A,Vasco Da Gama RJ,1.0,4.0,Ceara,9.0,3.0,130.0,71.0,13.0,12.0,21:00:00,2020-11-30,-3.0,3.0,LOST,WON,12.0
Serie A,Atletico Goianiense,0.0,0.0,Internacional,8.0,9.0,81.0,88.0,10.0,15.0,00:00:00,2020-11-29,0.0,0.0,DRAW,DRAW,17.0
Serie A,EC Bahia,1.0,3.0,Sao Paulo,5.0,9.0,86.0,116.0,16.0,17.0,22:00:00,2020-11-28,-2.0,2.0,LOST,WON,14.0
Serie A,Santos,4.0,2.0,Sport Recife,5.0,4.0,102.0,77.0,13.0,9.0,20:00:00,2020-11-28,2.0,-2.0,WON,LOST,9.0
Serie A,Palmeiras,3.0,0.0,Athletico Paranaense,10.0,1.0,118.0,76.0,22.0,4.0,20:00:00,2020-11-28,3.0,-3.0,WON,LOST,11.0
Serie A,Fortaleza FC,1.0,1.0,Goias,2.0,0.0,143.0,82.0,17.0,6.0,23:00:00,2020-11-26,0.0,0.0,DRAW,DRAW,2.0
Serie A,Atletico Mineiro,2.0,1.0,Botafogo RJ,10.0,2.0,98.0,66.0,12.0,4.0,00:30:00,2020-11-26,1.0,-1.0,WON,LOST,12.0
Serie A,Coritiba,0.0,1.0,Corinthians,4.0,3.0,124.0,109.0,11.0,11.0,00:30:00,2020-11-26,-1.0,1.0,LOST,WON,7.0
Serie A,Ceara,1.0,1.0,Sao Paulo,5.0,5.0,93.0,111.0,12.0,19.0,22:15:00,2020-11-25,0.0,0.0,DRAW,DRAW,10.0
Serie A,Sport Recife,0.0,1.0,Atletico Goianiense,10.0,5.0,115.0,76.0,11.0,14.0,23:00:00,2020-11-23,-1.0,1.0,LOST,WON,15.0
Serie A,Corinthians,0.0,0.0,Gremio,4.0,12.0,85.0,129.0,9.0,16.0,23:30:00,2020-11-22,0.0,0.0,DRAW,DRAW,16.0
Serie A,Internacional,1.0,2.0,Fluminense,4.0,4.0,126.0,102.0,14.0,7.0,21:15:00,2020-11-22,-1.0,1.0,LOST,WON,8.0
Serie A,Botafogo RJ,1.0,2.0,Fortaleza FC,7.0,5.0,130.0,74.0,20.0,11.0,21:15:00,2020-11-22,-1.0,1.0,LOST,WON,12.0
Serie A,Sao Paulo,1.0,1.0,Vasco Da Gama RJ,7.0,4.0,151.0,76.0,17.0,6.0,19:00:00,2020-11-22,0.0,0.0,DRAW,DRAW,11.0
Serie A,Ceara,2.0,2.0,Atletico Mineiro,2.0,7.0,112.0,119.0,11.0,18.0,19:00:00,2020-11-22,0.0,0.0,DRAW,DRAW,9.0
Serie A,Goias,1.0,0.0,Palmeiras,1.0,4.0,110.0,100.0,9.0,14.0,00:00:00,2020-11-22,1.0,-1.0,WON,LOST,5.0
Serie A,Athletico Paranaense,1.0,0.0,Santos,9.0,2.0,88.0,61.0,12.0,5.0,22:00:00,2020-11-21,1.0,-1.0,WON,LOST,11.0
Serie A,Flamengo,3.0,1.0,Coritiba,4.0,4.0,77.0,67.0,24.0,5.0,22:00:00,2020-11-21,2.0,-2.0,WON,LOST,8.0
Serie A,Bragantino,4.0,0.0,EC Bahia,5.0,9.0,,,,,23:00:00,2020-11-20,4.0,-4.0,WON,LOST,14.0
Serie A,Vasco Da Gama RJ,0.0,0.0,Fortaleza FC,4.0,11.0,111.0,100.0,11.0,18.0,22:00:00,2020-11-19,0.0,0.0,DRAW,DRAW,15.0
Serie A,Atletico Mineiro,0.0,2.0,Athletico Paranaense,9.0,1.0,125.0,76.0,21.0,9.0,22:00:00,2020-11-18,-2.0,2.0,LOST,WON,10.0
Serie A,Botafogo RJ,1.0,2.0,Bragantino,7.0,3.0,124.0,86.0,12.0,11.0,23:00:00,2020-11-16,-1.0,1.0,LOST,WON,10.0
Serie A,Coritiba,1.0,2.0,EC Bahia,7.0,5.0,104.0,97.0,17.0,16.0,21:00:00,2020-11-16,-1.0,1.0,LOST,WON,12.0
Serie A,Palmeiras,2.0,0.0,Fluminense,3.0,5.0,113.0,114.0,10.0,18.0,00:30:00,2020-11-15,2.0,-2.0,WON,LOST,8.0
Serie A,Flamengo,1.0,1.0,Atletico Goianiense,11.0,4.0,143.0,76.0,22.0,10.0,00:30:00,2020-11-15,0.0,0.0,DRAW,DRAW,15.0
Serie A,Fortaleza FC,2.0,3.0,Sao Paulo,2.0,3.0,94.0,103.0,12.0,9.0,22:00:00,2020-11-14,-1.0,1.0,LOST,WON,5.0
Serie A,Corinthians,1.0,2.0,Atletico Mineiro,6.0,6.0,85.0,132.0,7.0,14.0,22:00:00,2020-11-14,-1.0,1.0,LOST,WON,12.0
Serie A,Gremio,4.0,2.0,Ceara,3.0,4.0,131.0,125.0,16.0,12.0,22:00:00,2020-11-14,2.0,-2.0,WON,LOST,7.0
Serie A,Goias,0.0,1.0,Athletico Paranaense,8.0,10.0,99.0,75.0,13.0,59.0,20:00:00,2020-11-14,-1.0,1.0,LOST,WON,18.0
Serie A,Sport Recife,0.0,2.0,Vasco Da Gama RJ,4.0,2.0,141.0,93.0,15.0,14.0,19:30:00,2020-11-14,-2.0,2.0,LOST,WON,6.0
Serie A,Santos,2.0,0.0,Internacional,2.0,7.0,79.0,139.0,9.0,12.0,19:30:00,2020-11-14,2.0,-2.0,WON,LOST,9.0
Serie A,EC Bahia,2.0,1.0,Fortaleza FC,4.0,7.0,71.0,130.0,12.0,8.0,21:45:00,2020-11-11,1.0,-1.0,WON,LOST,11.0
Serie A,Fluminense,0.0,1.0,Gremio,4.0,5.0,115.0,93.0,12.0,14.0,23:30:00,2020-11-08,-1.0,1.0,LOST,WON,9.0
Serie A,Ceara,0.0,0.0,Sport Recife,9.0,1.0,126.0,86.0,24.0,4.0,23:30:00,2020-11-08,0.0,0.0,DRAW,DRAW,10.0
Serie A,Atletico Mineiro,4.0,0.0,Flamengo,2.0,7.0,67.0,143.0,11.0,13.0,21:15:00,2020-11-08,4.0,-4.0,WON,LOST,9.0
Serie A,EC Bahia,1.0,0.0,Botafogo RJ,4.0,4.0,116.0,107.0,21.0,10.0,21:15:00,2020-11-08,1.0,-1.0,WON,LOST,8.0
Serie A,Bragantino,1.0,1.0,Santos,5.0,3.0,137.0,96.0,12.0,5.0,21:15:00,2020-11-08,0.0,0.0,DRAW,DRAW,8.0
Serie A,Vasco Da Gama RJ,0.0,1.0,Palmeiras,0.0,4.0,101.0,143.0,10.0,7.0,19:00:00,2020-11-08,-1.0,1.0,LOST,WON,4.0
Serie A,Internacional,2.0,2.0,Coritiba,9.0,3.0,138.0,72.0,11.0,10.0,19:00:00,2020-11-08,0.0,0.0,DRAW,DRAW,12.0
Serie A,Atletico Goianiense,1.0,1.0,Corinthians,7.0,3.0,36.0,46.0,6.0,3.0,00:00:00,2020-11-08,0.0,0.0,DRAW,DRAW,10.0
Serie A,Sao Paulo,2.0,1.0,Goias,10.0,2.0,96.0,73.0,17.0,7.0,22:00:00,2020-11-07,1.0,-1.0,WON,LOST,12.0
Serie A,Athletico Paranaense,2.0,1.0,Fortaleza FC,10.0,3.0,48.0,44.0,16.0,8.0,21:00:00,2020-11-07,1.0,-1.0,WON,LOST,13.0
Serie A,Gremio,2.0,1.0,Bragantino,3.0,4.0,136.0,114.0,10.0,13.0,23:00:00,2020-11-02,1.0,-1.0,WON,LOST,7.0
